Token,Lemma
wier,wier
zu,zu
nehmen,nehmen
.,--
Nate,nate
),--
heißem,heiß
Nohkampf,Nohkampf
wurde,werden
der,der
Ort,Ort
beh,beh
Auch,auch
nordwestlich,nordwestlich
Merville,Merville
br,br
liche,lich
Gogenstöße,Gogenstöße
unter,unter
hopen,hop
Feindverlus,Feindverlus
:,--
en,en
zu-,zu-
sammen,sammen
.,--
Bei,bei
LEpinetie,LEpinetie
rourden,rourden
690,690
G-fargere,G-farger
eingebracht,einbringen
.,--
Englische,englisch
Kolonnen,Kolonne
",",--
die,der
auf,auf
ver-,ver
schiedenen,schieden
Straßen,Straße
her,her
im,in
Vormarsch,Vormarsch
zum,zu
Schlachtfeld,Schlachtfeld
waren,sein
",",--
wurden,werden
wirksamst,wirksamst
vom,von
deut-,deut-
een,een
Artilleriefeuer,Artilleriefeuer
gefaßt,fassen
.,--
 , 
In,in
der,der
Nacht,Nacht
vom,von
12.,12.
zum,zu
13.,13.
April,April
ver-,ver-
ftürkte,ftürkte
fich,Fich
das,der
feindliche,feindlich
Artilleriefeuer,Artilleriefeuer
auf,auf
ansere,ans
Stellungen,Stellung
von,von
Rallot,Rallot
bis,bis
Lassigny,Lassigny
und,und
schwoll,schwellen
in,in
den,der
Morgenstund2n,Morgenstund2n
des,der
13.,13.
",",--
sich,sich
vis,vis
Roye-sur-Mag,Roye-sur-Mag
ausdehnend,ausdehnend
",",--
zur,zu
größten,groß
Heftigkeit,Heftigkeit
aa,aa
.,--
Dem,der
feindlichen,feindlich
Feuer,Feuer
folgte,folgen
um,um
"6,30","6,30"
vormittags,vormittags
der,der
bereits,bereits
gemeldete,gemeldet
starke,stark
französis4e,französis4e
Angriff,Angriff
gegen,gegen
Hainviliers,Hainvilier
",",--
der,der
blutig,blutig
zusammenbrach,zusammenbrechen
.,--
Eine,ein
größere,groß
Anzahl,Anzahl
Franzosen,Franzose
blies,blies
in,in
unserer,unser
Hand,Hand
.,--
Uuch,Uuch
auf,auf
dem,der
Mont,Mont
Renaud,Renaud
brach,brechen
»,--
ten,ten
hestige,hestig
Angriffe,Angriff
dea,dea
Franzosen,Franzose
keinen,kein
Ge-,Ge
ländegewinn,Ländegewinn
.,--
 , 
Bei,bei
dem,der
bereits,bereits
gemeldeten,gemeldet
Unternehmen,Unternehmen
nördlih,nördlih
St,St
;,--
Mihiel,Mihiel
in,in
der,der
Nacht,Nacht
vom,von
24.,24.
April,April
wurde,werden
der,der
größte,groß
Teil,Teil
der,der
östlich,östlich
und,und
Aüdöstlich,Aüdöstlich
Maizey,Maizey
auf,auf
dem,der
rechien,Rechien
Maazufer,Maazufer
ge-,ge
legenen,legen
amerikanischen,amerikanisch
Stellungen,Stellung
erstürmt,erstürmen
",",--
Die.an,Die.an
der,der
Chaussee,Chaussee
St,St
",",--
Mihiel--,Mihiel--
Rouvrois,Rouvrois
stark,stark
bejeßte,bejeßt
feindliche,feindlich
Haupt-,Haupt
widerstandslinie,Widerstandslinie
wurde,werden
im,in
scharfen,scharf
Kappl,Kappl
gegen,gegen
den,der
sich,sich
tapfer,tapfer
wehzenden,wehzend
Feind,Feind
 , 
erößteateils,erößteateils
aufgerollt,aufrollen
",",--
Außer,außer
der,der
Ein-,Ein
buße,Buße
an,an
Gefangenen,gefangener
erlitt,erleiden
der,der
Feind,Feind
äußerst,äußerst
schwere,schwer
Verluste,Verlust
.,--
 , 
Die,der
Riesenbeute,Riesenbeut
des,der
leßten,leßt
Halbjahres,Halbjahr
.,--
 , 
Berlin,Berlin
",",--
15.,15.
April,April
.,--
Bom,Bom
15,15
",",--
Oktober,Oktober
1917,1917
bis,bis
zum,zu
15,15
",",--
April,April
1918,1918
haben,haben
die,der
Mittelmächie,Mittelmächie
über,über
517,517
000,000
Ge,Ge
»,--
fangene,fangen
gemacht,machen
",",--
7248,7248
Geschüße,Geschüße
",",--
gegen,gegen
20,20
00,00
?,--
WMaschineugewehre,WMaschineugewehre
und,und
mehr,mehr
als,als
300,300
Tarks,Tark
e:-,e:-
beutet,beuten
.,--
Außendem,außendem
fielen,fallen
äber,äber
100,100
Panzerfraft-,Panzerfraft
wagen,Wagen
",",--
630,630
Autos,Auto
",",--
7000,7000
Fahrzeuge,Fahrzeug
uad,uad
unab-,unab-
jehbares,jehbar
Eisonbahzunaterfal,Eisonbahzunaterfal
in,in
ihre,ihr
Hände,Hand
",",--
Un-,Un
ter,t
diesem,dieser
befinden,befinden
ih,ih
über,über
800,800
Lokomotiven,Lokomotive
 , 
nicht,nicht
annähernd,annähernd
festgestellt,feststellen
.,--
riemnnition,Riemnnition
wurken,wurken
bishor,Bishor
über,über
dzei,dzei
Millionen,Million
GScchnuß,GScchnuß
gezählt,zählen
.,--
In,in
dorselben,dorselb
Zeit,Zeit
wurden,werden
über,über
1100,1100
Flugzeuge,Flugzeug
und,und
mehr,mehr
als,als
100,100
Fesselvallone,Fesselvallone
abgeschossen,abschießen
.,--
Die,der
Bente,Bente
an,an
sonstigem,sonstig
Kriegs-,Krieg
material,Material
",",--
Pioniergerät,Pioniergerät
",",--
Haudfeuernmfian,Haudfeuernmfian
",",--
Gas,Gas
maden,maden
",",--
die,der
Bestände,Bestand
der,der
Bekleidungs,Bekleidung
»,--
und,und
Vet-,Vet
pflogungsdepots,Pflogungsdepot
konnten,können
zazlenmäßig,zazlenmäßig
bisher,bisher
noch,noch
 , 
Tägliche,täglich
Beschießung,Beschießung
von,von
Paris,Paris
.,--
 , 
Telegraphisher,Telegraphisher
Bericht,Bericht
.,--
Paris,Paris
",",--
15.,15.
April,April
",",--
Amtlich,amtlich
.,--
 , 
Das,der
weittragende,weittragend
Geschüß,Geschüß
hat,haben
die,der
Veschießung,Veschießung
der,der
von,von
Paxis,Paxis
während,während
des,der
14,14
",",--
April,April
fortgeseht,fortgesehen
.,--
 , 
Nach,nach
einer,ein
Matin-Meldung,Matin-Meldung
hat,haben
diese,dieser
leßte,leßt
Beschießung,Beschießung
„,--
nur,nur
einen,ein
verhältniomäßig,verhältniomäßig
ae,ae
ringen,ring
Sachschoden,Sachschode
hervorgerufen,hervorrufen
.,--
Ein,ein
Geschoß,Geschoß
kropierte,kropieren
auf,auf
einer,ein
gepflasterten,gepflastert
Straß,Straß
",",--
die,der
kags-,kags-
über,über
sehr,sehr
belebt,beleben
ist,sein
",",--
und,und
rief,rufen
ein,ein
Bersten,Bersten
es,es
 , 
WÜsatienscohres,WÜsatienscohres
hervor,hervor
.,--
Ein,ein
gte,gen
eine,ein
Mauer,Mauer
in,in
einem,ein
Gchhöft,Gchhöft
Keir.e,Keir.e
Menschenopfer,Menschenopfer
.,--
 , 
*,*
 , 
Die,der
günstige,günstig
Witterung,Witterung
bot,bieten
am,an
12.,12.
April,April
unseren,unser
Zuftsreitkräften,Zuftsreitkräft
reiche,reich
Gelegen-,Geleg
heit,Heit
zur,zu
Betätigung,Betätigung
.,--
Unsere,unser
Bonbengeschwe.der,Bonbengeschwe.d
richteten,richten
fortaesekt,Fortaesekt
heftige,heftig
Angrifie,Angrifie
gegen,gegen
die,der
dre,Dre
:,--
großen,groß
feindlichen,feindlich
Eisenbahnknotenpunkte,Eisenbahnknotenpunkt
hinter,hinter
der,der
Schlachtfront,Schlachtfront
St,St
",",--
Omer,Omer
",",--
St.,St.
Pol,Pol
und,und
Amiens,Amiens
.,--
 , 
Mißachfang,Mißachfang
des,der
Roten,rot
Kreuzes,Kreuz
.,--
 , 
Planmäßige,Planmäßige
Beschiezung,Beschiezung
eines,ein
deutscen,deutsc
Lazareits,Lazareit
.,--
 , 
Nordwestlich,Nordwestlich
Ecoust==St,Ecoust==St
",",--
Hein,Hein
wurde,werden
ein,ein
deutsches,deutsch
Lazarett,Lazarett
",",--
dessen,der
Zelte,Zelt
zweifelsfrei,zweifelsfrei
für,für
Luft,Luft
»,--
und,und
Erdbeobachtung,Erdbeobachtung
durch,durch
das,der
Rote,rot
Kreuz,Kreuz
deutlich,deutlich
erkennbar,erkennbar
waren,sein
",",--
vom,von
Teinde,Teind
planmäßig,planmäßig
beschossen,beschießen
.,--
Die,der
En-,En
tente,Tente
kann,können
sich,sich
damit,damit
brüsten,brüsten
",",--
olle,oll
Zelte,Zelt
zerstört,zerstören
eder,Eder
beschädigt,beschädigen
-zu,-zu
"""",--
haben,haben
.,--
Glüdlicherweise,Glüdlicherweise
konnten,können
die,der
deutschen,deutsch
Verwundeten,verwundete
fast,fast
sämtlich,sämtlich
roch,roch
rechtzeitig,rechtzeitig
geborgen,bergen
werden,werden
.,--
Der,der
Vorfall,Vorfall
beweist,beweisen
aufs,auf
neve,Neve
die,der
Art,Art
der,der
Kriegführung,Kriegführung
unserer,unser
Feinde,Feind
",",--
die,der
vor,vor
keinem,kein
Völkerrechts-,Völkerrecht
bruch,Bruch
zurücschreden,zurücschreden
.,--
 , 
Zu,zu
dieser,dieser
absichtlichen,absichtlich
Beschießung,Beschießung
deutscher,deutsch
Lazorette,Lazorette
wird,werden
noch,noch
gemeldet,melden
:,--
Nordwestlich,nordwestlich
von,von
Ecoust,Ecoust
--,--
St.,St.
Hein,Hein
[,[
57,57
fich,fich
ein,ein
deutsches,deutsch
Lazareit,Lazareit
eingerichtet,einrichten
.,--
Es,es
hatte,haben
seine,sein
16,16
Zelte,Zelt
so,so
aufge,aufge
»,--
stellt,stellen
",",--
daß,daß
sie,sie
für,für
Bechachtung,Bechachtung
aus,aus
der,der
Lust,Lust
und,und
von,von
der,der
Erde,Erde
deutlich,deutlich
durch,durch
das,der
Rote,rot
Kreuz,Kreuz
ze,ze
ante,anen
",",--
unn,unn
Am,an
13,13
",",--
April,April
erhiilt,erhiilen
dieses,dieser
[,[
2,2
öplih,öplih
starkes,stark
",",--
planmäßiges,planmäßig
 , 
euer,eu
von,von
einer,ein
schweroa,Schweroa
',--
„,--
ngliscen,nglisc
Batterie,Batterie
",",--
Sämtliche,sämtlich
Zelte,Zelt
mit,mit
dem,der
Zeihen,zeihen
des,der
„,--
Roten,rot
Kreuzes,Kreuz
wurden,werden
zerstört,zerstören
oder,oder
bt-,bt
schäd,schäd
!,--
gt,gt
.,--
-,--
GlüFlicherweise,GlüFlicherweise
war,sein
das,der
Lazarett,Lazarett
uvr,uvr
ganz,ganz
schwaß,schwaß
belzgt,belzgt
Die,der
Verwundeten,verwundeter
konnten-,konnten-
größtenteits,Größtenteit
itig,itig
geborgen,bergen
wer,wer
»,--
den,der
.,--
Bei,bei
der,der
Beschießung,Beschießung
Leer,Leer
eits,eits
wurden,werden
im,in
at,at
Lazare,Lazare
!,--
ur,ur
Pflegepersonal,Pflegepersonal
",",--
verlezt,verleztn
.,--
 , 
Diese,dieser
Mißachtung,Mißachtung
des,der
;,--
Roten,rot
Kreuzes,Kreuz
",",--
für,für
die,der
keinerlei,keinerlei
Entshuldigunß,Entshuldigunß
möglich,möglich
int,inen
",",--
verdient,verdienen
järfite,järfit
Zurückweisung,Zurückweisung
.,--
Ihr,ihr
Bekanntwerden,Bekanntwerden
hat,haben
bei,bei
den,der
dents,Dents
>,>
en,en
Truppen,Truppe
große,groß
Erbitterung,Erbitterung
hervorgerufen,hervorrufen
",",--
obwohl,obwohl
inen,inen
diese,dieser
Kampfesweise,Kampfesweise
von,von
seiten,Seite
der,der
Engländer,Engländer
nicht,nicht
neu,neu
ist,sein
.,--
 , 
anderes,anderer
die,der
 , 
es,es
st,st
.,--
 , 
Dienstag,Dienstag
",",--
16.,16.
Avril,Avril
1918.,1918.
 , 
FftPB.-eePtleltcüUÜUuÜUIULlI,FftPB.-eePtleltcüUÜUuÜUIULlI
ÜL,ÜL
TnT,TnT
NT,NT
TTT,TTT
NNN,NNN
ERT,ERT
NINT,NINT
TETE,TETE
ENER,ENER
TEE,TEE
WT,WT
TEER,TEER
IE,IE
 , 
Die,der
Beseßung,Beseßung
von,von
Heisingfors,Heisingfor
.,--
 , 
Schwers,Schwer
Straßenkäwpfe,Straßenkäwpfe
.,--
=,=
=,=
Die,der
Nieder-,Nieder
lage,Lage
der,der
Roten,rot
Garde,Garde
",",--
=,=
“,--
Zubel,Zubel
in,in
der,der
fin-,fin
nischen,nisch
Hauptstadt,Hauptstadt
",",--
 , 
Das,der
Eindringen,eindringen
des,der
deutschen,deutsch
Geschwaders,Geschwader
na,na
<,<
Helsingfors,Helsingfor
war,sein
durc,durc
dichten,dicht
Nebel,Nebel
",",--
gefährlichste,gefährlich
Navigations-,Navigation
hältnisie,Hältnisie
und,und
Padeis,Padeis
sehr,sehr
erschwert,erschweren
.,--
Die,der
Na-,Na
tion,Tion
mußte,müssen
durch,durch
Beseßung,Beseßung
wichtiger,wichtig
Punkte,Punkt
über,über
das,der
Eis,Eis
ermöglicht,ermöglichen
werden,werden
.,--
Außer,außer
»,--
halb,halb
Helfingfors,Helfingfor
wurde,werden
dem,der
russischen,russisch
Kriegs,Krieg
»,--
jSiff,jSiff
„,--
Piotr,Piotr
Weliki,Weliki
“,--
und,und
einem,ein
großen,groß
Tussi,Tussi
jen,jen
"""",--
Sransportdampfer,Sransportdampfer
und,und
Eisbrecher,Eisbrecher
mit,mit
Tausenden,Tausend
von,von
Angehörigen,angehörige
der,der
russischen,russisch
Ma-,Ma
rind,Rind
und,und
deren,der
Familien,Familie
an,an
Bord,Bord
",",--
anscheinend,anscheinend
auf,auf
dem,der
Weg,Weg
nach,nach
Kronstadt,Kronstadt
",",--
begegnet,begegnen
.,--
Das,der
Kriegsschhiff,Kriegsschhiff
grüßtemitder,grüßtemitd
Flagge,Flagge
das,der
deutsche,deutsch
Geschwader,Geschwader
;,--
es,es
hatte,haben
die,der
weiß-rote,weiß-rot
Flagge,Flagge
als,als
Zeichen,Zeichen
neutraler,neutral
Haltung,Haltung
geseßt,geseßen
.,--
Die,der
Flagge,Flagge
wehte,wehen
auch,auch
über,über
der,der
wegen,wegen
ihrer,ihr
Ausdehnung,Ausdehnung
und,und
Stärke,Stärke
be-,be
Tühmten,Tühmte
Soebsfesiigung,Soebsfesiigung
und,und
auf,auf
dea,Dea
im,in
Hafen,Hafen
zurücgebliebenen,zurücgeblieben
russischen,russisch
Kriegsschiffen,Kriegsschiff
.,--
Vor,vor
dem,der
Leuchturm,Leuchturm
Grahara,Grahara
gab,geben
ein,ein
großer,groß
öliger,ölig
Fle,Fle
>,>
im,in
Eise,Eise
",",--
sowie,sowie
Sc'ffs-,Sc'ffs-
trümmer,trümm
",",--
Torpedokessel,Torpedokessel
usw.,usw.
den,der
Plaß,Plaß
an,an
",",--
an,an
dem,der
drei,drei
englische,englisch
U-Boote,U-Boot
bei,bei
der,der
Nachcicht,Nachcicht
von,von
unserer,unser
Annäherung,Annäherung
gesprengt,sprengen
waren,sein
.,--
 , 
Eofoct,Eofoct
roc,roc
),--
der,der
Ankunft,Ankunft
des,der
deutschen,deutsch
Ge-,Ge
schwoders,schwoder
wurde,werden
das,der
Landungskorps,Landungskorps
noc,noc
<,<
am,an
späten,spät
Abend,Abend
des,der
12.,12.
April,April
ausge-,ausge
schifft,schiffen
.,--
Es,es
erlitt,erleiden
die,der
ersten,erster
Verlu':e,Verlu':e
schon,schon
während,während
.,--
der,der
Landung,Landung
durch,durch
ein,ein
Automobil,Automobil
der,der
Roten,rot
Garde,Garde
",",--
das,der
unter,unter
der,der
Flagge,Flagge
des,der
Roten,rot
Kreuzes,Kreuz
mit,mit
Maschinengewehr,Maschinengewehr
schoß,schoß
.,--
Haupt-,Haupt
mester,Mester
ter,t
Roten,rot
Garde,Garde
waren,sein
fast,fast
sämtliche,sämtliche
in,in
der,der
Nähe,Nähe
des,der
Hafens,Hafen
gelegonen,gelegon
Staatsgebäude,Staatsgebäude
.,--
Vom,von
friz,Friz
vis,vis
zum,zu
„,--
Mittag,Mittag
des,der
13.,13.
April,April
hatte,haben
das,der
Landungskotps,Landungskotps
der,der
Ma-,Ma
rine,rin
und,und
eine,ein
in,in
der,der
Nähe,Nähe
des,der
Hasens,Hasen
ange-,ange
troffene,troffen
Kompagnie,Kompagnie
dertscher,dertsch
Jäger,Jäger
schwere,schwer
Straßenkämpfe,Straßenkämpf
bein,Bein
Nord-,Nord
und,und
Sitd-,Sitd
hafen,hafen
.,--
Die,der
Roton,Roton
bestricen,bestricen
mit,mit
Maschinen,Maschine
»,--
gewehr,gewehr
auch,auch
die,der
Auväzerurg,Auväzerurg
en,--
plaß,Plaß
sowie,sowie
die,der
Verbindung,Verbindung
zwi,zwi
],]
Eüdhajen,eüdhajen
gelegenen,gelegen
Marktplaß,Marktplaß
und,und
der,der
Halb-,Halb
insel,insel
Statudden,Statudd
.,--
Unsere,unser
Matrosen,Matrose
hatten,haben
auf,auf
lchterer,Lchterer
einen,ein
besonders,besonders
sHweren,sHwer
Stand,Stand
",",--
da,da
die,der
Roten,rote
das,der
geger,geg
:,--
überlicgende,überlicgend
Senathaus,Senathau
beset,beset
hatten,haben
.,--
Ein,ein
rokes,rok
Nest,Nest
mit,mit
etwa,etwa
200,200
Män,Män
»,--
netn,netn
",",--
Frauen,Frau
und,und
Jugendlichen,jugendliche
ergab,ergeben
sich,sich
bald,bald
rah,rah
Eingreisen,Eingreise
der,der
Ge;chüge,Ge;chug
der,der
Minen-,Min
fuchboote,fuchboot
und,und
der,der
Begleitschisse,Begleitschisse
.,--
Troßdem,Troßdem
die,der
sich,sich
ergebenden,ergebend
Roten,rot
rit,Rit
hoberhobenen,hoberhoben
Hän-,Hän-
den,der
daständen,daständen
„,--
wurde,werden
von,von
auderen,auderer
Roten,rote
auf,auf
sie,sie
und,und
die,der
deutschen,deutsch
Begleitmannschasten,Begleitmannschaste
ge-,ge-
schossen,schießen
.,--
 , 
Gegen,gegen
zwei,zwei
Uhr,Uhr
nachmittags,nachmittags
war,sein
der,der
schwerste,schwer
Kampf,Kampf
überstanden,überstehen
",",--
Die,der
Roten,rot
ergaben,ergeben
sich,sich
allmählich,allmählich
",",--
Die,der
Sauptjührer,Sauptjührer
weren,weren
insbesondere,insbesondere
im,in
Valast,Valast
des,der
Generalgouverneure,Generalgouverneure
",",--
im,in
Genatshau,Genatshau
«,--
und,und
im,in
koiserlichen,koiserlich
Palast,Palast
verhorgen,verhorgen
.,--
Zahlreiche,zahlreich
herbei-,herbei
strömende,strömend
Anhänger,Anhänger
der,der
Weißen,weiß
Gode,Gode
wurden,werden
bewefinzt,bewefinzen
und,und
sind,sein
wertvoll,wertvoll
für,für
die,der
weitere,weit
Säußerurg,Säußerurg
der,der
Stadt,Stadt
von,von
den,der
ncchh,ncchh
»,--
ielsach,ielsach
ver-,ver
borgenea,borgenea
Roten,rot
",",--
zum,zu
Einsammein,Einsammein
der,der
erbeuteten,erbeutet
Waffen,Waffe
",",--
Wachdienst,Wachdienst
usw.,usw.
Die,der
bis,bis
dahin,dahin
wie,wie
ausgestoröene,ausgestoröen
schöne,schön
Stadt,Stadt
war,sein
bald,bald
schwarz,schwarz
von,von
festlich,festlich
bewegten,bewegt
Menschen,Mensch
",",--
die,der
3,3
»,--
Matrosen,Matrose
und,und
Jäger,Jäger
immer,immer
wieder,wieder
mit,mit
Hochhrufen,Hochhrufen
begrüßten,begrüßen
",",--
mit,mit
Blumen,Blume
beschhenk-,beschhenk-
ten,ten
",",--
auf,auf
offener,offen
Straße,Straße
bewirteten,bewirteen
und,und
den,der
Offizieren,Offizier
die,der
Hände,Hand
zum,zu
Donk,Donk
drückten,drücken
",",--
 , 
Die,der
große,groß
Wendung,Wendung
?,--
Eine,ein
Prophezeiung,Prophezeiung
Clemenceaus,Clemenceaus
.,--
Tetegr,Tetegr
.,--
unseres,unser
Korrespondenten,Korrespondent
Zürich,Zürich
",",--
15.,15.
April,April
.,--
 , 
Die,der
Mailänder,Mailänder
Blätter,Blatt
melden,melden
aus,aus
Paris,Paris
",",--
daß,daß
Clemenceau-im-Kammeräausschuß,Clemenceau-im-Kammeräausschuß
am,an
Freitag,Freitag
-den,-d
Abgeordaeten,Abgeordaet
die,der
Versicherung,Versicherung
gas,gas
",",--
 , 
daß,daß
innerhalb-zwei,innerhalb-zwei
Monaten,Monat
die'große,die'großen
„,--
der,der
Kriegslage,Kriegslag
erfolgen,erfolgen
“,--
würde,werden
",",--
die,der
 , 
j,j
 , 
Der,der
Rüttritt,Rüttritt
des,der
Grafen,Graf
Czernin,Czernin
.,--
 , 
Nochmals,nochmals
der,der
Kaiscxbrief,Kaiscxbrief
.,--
--,--
Die,der
Nach-,Nach
solgerfrage,solgerfragen
.,--
 , 
Dez,dez
Rüdtritt,Rüdtritt
des,der
Grafen,Grafen
Czernin,Czernin
ist,sein
durc,durc
die,der
Geschichte,Geschichte
vom,von
Kaiserbrief,Kaiserbrief
ausreichead,ausreichead
er-,er
Tlärt,Tlärt
.,--
Czernin,Czernin
mußte,müssen
darin,darin
",",--
daß,daß
dor,dor
Naifer,Naifer
",",--
ohne,ohne
seinen,sein
Minister,Minister
des,der
Aeußern,Aeußern
davon,davon
zu,zu
unterrichten,unterrichten
",",--
hochpolitische,hochpolitisch
Briese,Briese
schrieb,schreiben
",",--
die,der
zum,zu
Gyger,Gyger
stande,standen
der,der
Beratungen,Beratung
der,der
feindlichen,feindlich
Gtaatsr.ärner,Gtaatsr.ärner
geworden,werden
sind,sein
",",--
ein,ein
Zeihen,zeihen
man,man
»,--
gelnden,gelnd
Vertreuens,Vertreuen
oder,oder
unzulässiger,unzulässig
gehung,Gehung
erbliden,erbliden
;,--
x,x
:,--
so,so
mchr,mchr
",",--
als,als
ja,ja
das,der
Streben,Streben
des,der
Kaisers,Kaiser
demselben,derselbe
Ziele,Ziel
galt,gelten
",",--
das,der
onß,onß
Graf,Graf
Czernin,Czernin
verfolgte,verfolgen
",",--
nämlich,nämlich
dem,der
Frieden,Frieden
.,--
Wir,wir
brauchen,brauchen
daher,daher
iiach,iiach
weiteren,weit
Gründen,Grund
für,für
den,der
Rücktritt,Rücktritt
des,der
Ministers,Minister
niht,nihen
zu,zu
suchen,suchen
.,--
Gewiß,gewiß
Hatte,haben
der,der
leitende,leitend
Winider,Winider
der,der
ö,ö
ungariscen,ungarisc
Politik,Politik
unter,unter
den,der
drei,drei
Kategorien,Kategorie
der,der
Kriegzve-längerer,Kriegzve-längerer
",",--
die,der
er,er
in,in
seiner,sein
lezten,lezt
Rade,Rade
fo,fo
treffend,Treffend
kennzeichnete,kennzeichnet
",",--
eine,ein
Menge,Menge
Feinde,Feind
",",--
und,und
auch,auch
in,in
der,der
Wianer,Wianer
Hosge,Hosge
/,--
ellichaft,ellichaft
dürfte,dürfen
es,es
nicht,nicht
an,an
sehr,sehr
einflrßzei,einflrßzei
spielern,Spieler
des,der
Grafen,Graf
gefehlt,fehlen
haben,haben
",",--
Hineinziehung,Hineinziehung
der,der
Person,Person
des,der
K,K
«,--
öffentließe,öffentließen
und,und
sehr,sehr
unerquidliche,unerquidlich
Lus,Lus
sehung,sehung
zum,zu
Anlaß,Anlaß
nahmen,nehmen
",",--
die,der
Kluft,Kluft
zwi,zwi
;,--
Kaiser,Kaiser
Karl,Karl
und,und
seinem,sein
begabtesten,begabtest
Mitarbeiter,Mitarbeiter
nnüberbrückbar,nnüberbrückbar
zu,zu
me&en,me&en
.,--
Eines,einer
ist,sein
aber,aber
jede,jeder
.,--
falls,falls
durH,durH
den,der
Rücktritt,Rücktritt
Czernias,Czernia
unverändert,unverändert
geölieben,öleiben
",",--
es,es
ist,sein
vielmehr,vielmehr
noch,noch
gestärkt,stärken
aus,aus
dem,der
